record_id,source_dataset,soil_color,ph,nitrogen,phosphorus,potassium,zinc,sulfur,specific_humidity_winter,specific_humidity_spring,specific_humidity_summer,specific_humidity_autumn,temperature_max_winter,temperature_max_spring,temperature_max_summer,temperature_max_autumn,temperature_min_winter,temperature_min_spring,temperature_min_summer,temperature_min_autumn,rainfall_winter,rainfall_spring,rainfall_summer,rainfall_autumn,wind_speed_10m,soil_moisture_surface,cloud_amount,wind_speed_range_2m,surface_pressure,specific_humidity_mean,temperature_mean,temperature_seasonal_range,rainfall_mean,rainfall_total_proxy,target_crop
rec_02398,mendeley_8v757rr4st,black,7.11,0.16,75.5,440.0,1.99,7.33,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02399,mendeley_8v757rr4st,brown,7.3,0.0727,3.0,371.0,1.0,3.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02400,mendeley_8v757rr4st,brown,6.9,0.249,5.0,708.0,1.9,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02401,mendeley_8v757rr4st,red,5.4,0.1091,1.0,160.0,1.1,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02402,mendeley_8v757rr4st,black,7.0,0.252362008,7.0,269.0,2.4,7.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02403,mendeley_8v757rr4st,black,6.3,0.1266,2.0,369.0,1.2,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02404,mendeley_8v757rr4st,black,6.7,0.1337,3.0,285.0,1.3,4.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02405,mendeley_8v757rr4st,reddish_brown,5.8,0.28,2.14,251.0,1.44,14.6,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,11.71416666575,19.813333332875,23.796666666999997,8.63166666575,34.526666663,Teff
rec_02406,mendeley_8v757rr4st,black,6.71,0.17,21.8,590.0,2.64,21.8,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02407,mendeley_8v757rr4st,black,7.86,0.11,2.73,346.0,1.0,8.58,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02408,mendeley_8v757rr4st,black,7.13,0.11,5.2,319.0,1.07,6.5,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02409,mendeley_8v757rr4st,red,6.4,0.1733,27.0,454.0,1.6,5.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02410,mendeley_8v757rr4st,black,5.45,0.098365495,3.8,214.0,0.9,8.2,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,11.71416666575,19.813333332875,23.796666666999997,8.63166666575,34.526666663,Teff
rec_02411,mendeley_8v757rr4st,brown,5.6,0.250347819,1.0,475.0,1.3,15.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02412,mendeley_8v757rr4st,black,5.17,0.09865114,3.4,205.0,1.2,12.6,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,11.71416666575,19.813333332875,23.796666666999997,8.63166666575,34.526666663,Teff
rec_02413,mendeley_8v757rr4st,reddish_brown,8.04,0.09,14.4,315.0,0.78,10.5,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02414,mendeley_8v757rr4st,red,6.6,0.1549,1.0,251.0,1.1,8.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02415,mendeley_8v757rr4st,black,6.84,0.09,0.1,223.0,0.21,0.25,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02416,mendeley_8v757rr4st,brown,6.1,0.072,2.0,564.0,1.8,6.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02417,mendeley_8v757rr4st,black,6.2,0.0975,5.0,313.0,2.0,5.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02418,mendeley_8v757rr4st,red,5.8,0.1026,1.0,228.0,0.7,10.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02419,mendeley_8v757rr4st,black,5.9,0.1237,2.0,390.0,1.2,9.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02420,mendeley_8v757rr4st,black,5.8,0.1128,2.0,486.0,1.3,9.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02421,mendeley_8v757rr4st,other,5.9,0.1237,2.0,221.0,1.1,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02422,mendeley_8v757rr4st,brown,5.6,0.250347819,2.69,179.81,2.15,10.02,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02423,mendeley_8v757rr4st,brown,5.3,0.214370848,3.0,414.0,2.2,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02424,mendeley_8v757rr4st,brown,5.2,0.000261711,2.0,334.0,1.8,9.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02425,mendeley_8v757rr4st,black,7.87,0.09,3.0,470.0,1.8,14.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02426,mendeley_8v757rr4st,black,7.87,0.09,4.0,547.0,1.2,7.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02427,mendeley_8v757rr4st,black,7.87,0.11,3.0,561.0,1.1,7.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02428,mendeley_8v757rr4st,black,5.9,0.108,3.0,385.0,1.2,9.0,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,11.71416666575,19.813333332875,23.796666666999997,8.63166666575,34.526666663,Teff
rec_02429,mendeley_8v757rr4st,black,6.2,0.1332,3.0,383.0,1.7,9.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02430,mendeley_8v757rr4st,black,6.0,0.1186,4.0,442.0,1.1,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02431,mendeley_8v757rr4st,black,5.8,0.1148,3.0,438.0,1.5,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02432,mendeley_8v757rr4st,black,6.5,0.1743,7.0,442.0,1.8,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02433,mendeley_8v757rr4st,black,5.9,0.1686,2.0,516.0,1.2,10.0,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,11.71416666575,19.813333332875,23.796666666999997,8.63166666575,34.526666663,Teff
rec_02434,mendeley_8v757rr4st,brown,7.0,0.1075,5.0,129.0,1.1,5.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02435,mendeley_8v757rr4st,black,5.95,0.142993505,1.1,175.0,2.2,11.1,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,11.71416666575,19.813333332875,23.796666666999997,8.63166666575,34.526666663,Teff
rec_02436,mendeley_8v757rr4st,red,5.7,0.217347627,2.35,313.59,1.54,9.96,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02437,mendeley_8v757rr4st,brown,5.6,0.250347819,2.0,246.0,1.7,11.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02438,mendeley_8v757rr4st,black,6.1,0.167037589,2.0,345.0,1.2,22.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02439,mendeley_8v757rr4st,brown,6.1,0.167037589,3.0,245.0,1.7,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02440,mendeley_8v757rr4st,brown,5.2,0.000261711,27.0,938.0,4.6,7.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02441,mendeley_8v757rr4st,black,6.4,0.1188,1.0,368.0,1.5,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02442,mendeley_8v757rr4st,black,7.87,0.11,6.0,386.0,1.6,7.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02443,mendeley_8v757rr4st,black,5.9,0.1484,1.0,375.0,1.4,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02444,mendeley_8v757rr4st,brown,5.5,0.2443,3.0,155.0,1.0,8.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02445,mendeley_8v757rr4st,black,6.3,0.1145,1.0,388.0,1.5,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02446,mendeley_8v757rr4st,black,6.1,0.1196,1.0,269.0,1.0,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02447,mendeley_8v757rr4st,brown,5.2,0.000261711,1.0,235.0,1.5,9.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02448,mendeley_8v757rr4st,black,6.6,0.1008,2.0,480.0,2.3,7.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02449,mendeley_8v757rr4st,black,7.0,0.1075,2.0,526.0,1.5,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02450,mendeley_8v757rr4st,reddish_brown,6.36,0.16,5.04,208.0,2.11,7.78,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,11.71416666575,19.813333332875,23.796666666999997,8.63166666575,34.526666663,Teff
rec_02451,mendeley_8v757rr4st,black,5.9,0.1278,2.0,378.0,1.4,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02452,mendeley_8v757rr4st,red,5.35,0.166993493,2.4,321.0,1.8,16.1,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,11.71416666575,19.813333332875,23.796666666999997,8.63166666575,34.526666663,Teff
rec_02453,mendeley_8v757rr4st,black,5.55,0.242766807,1.5,147.0,1.5,18.8,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,11.71416666575,19.813333332875,23.796666666999997,8.63166666575,34.526666663,Teff
rec_02454,mendeley_8v757rr4st,black,6.4,0.1051,3.0,336.0,1.2,6.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02455,mendeley_8v757rr4st,black,6.1,0.131443882,2.0,183.0,1.0,10.8,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02456,mendeley_8v757rr4st,reddish_brown,6.12,0.3,1.45,493.0,3.08,11.7,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02457,mendeley_8v757rr4st,black,6.0,0.1139,2.0,398.0,1.2,9.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02458,mendeley_8v757rr4st,reddish_brown,7.03,0.14,87.4,463.0,1.52,10.4,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,9.474999999,16.695000000375,22.246666667,5.37166666575,21.486666663,Teff
rec_02459,mendeley_8v757rr4st,black,6.3,0.0971,1.0,358.0,1.3,10.0,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,11.71416666575,19.813333332875,23.796666666999997,8.63166666575,34.526666663,Teff
rec_02460,mendeley_8v757rr4st,black,5.8,0.1136,2.0,374.0,1.1,11.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02461,mendeley_8v757rr4st,black,5.6,0.372455231,1.0,191.0,1.5,6.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02462,mendeley_8v757rr4st,red,5.7,0.2145,4.0,356.0,1.7,10.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02463,mendeley_8v757rr4st,red,5.8,0.2039,5.0,919.0,2.2,10.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02464,mendeley_8v757rr4st,brown,6.2,0.1808,3.0,489.0,1.7,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02465,mendeley_8v757rr4st,red,5.9,0.2181,18.0,437.0,2.1,7.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02466,mendeley_8v757rr4st,red,5.35,0.179519352,1.8,72.0,1.3,18.7,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,11.71416666575,19.813333332875,23.796666666999997,8.63166666575,34.526666663,Teff
rec_02467,mendeley_8v757rr4st,brown,6.1,0.167037589,2.0,499.0,1.8,11.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02468,mendeley_8v757rr4st,black,5.81,0.141731707,1.7,154.0,1.0,10.9,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,11.71416666575,19.813333332875,23.796666666999997,8.63166666575,34.526666663,Teff
rec_02469,mendeley_8v757rr4st,black,6.0,0.1109,2.0,293.0,1.4,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,10.435833335,16.979166667125,23.95333333,7.538333334,30.153333336,Teff
rec_02470,mendeley_8v757rr4st,brown,5.9,0.1633,4.0,407.0,1.3,11.0,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,11.71416666575,19.813333332875,23.796666666999997,8.63166666575,34.526666663,Teff
